25.978374058872916,X0
9.394898555014551,X2
6.079143979716263,X1
6.077143486495773,X2 x X0
4.663921932008328,X3
3.7425720178329622,X2 x X1
2.913585825203822,X3 x X2
2.0706129423046566,X3 x X1
1.2790669166194155,X1 x X0
1.1856205482283655,X3 x X0
0.6494896224890233,X4 x X2
0.6169599586739773,X5 x X1
0.3704224858641994,X4 x X3
0.2722264153226993,X5 x X2
0.22074968955522684,X4 x X1
0.19013703855584566,X5 x X3
0.14545360529206713,X4
0.12813089610299025,X4 x X0
0.1155558503320931,X5
0.0962575062823098,X5 x X4
0.07631824149846851,X5 x X0
