37.36198355944748,X0
20.88235990618273,X2
10.573190093532904,X3
5.743215655947226,X1
3.5535048389562407,X2 x X0
3.379256755913651,X3 x X2
3.17678339769806,X2 x X1
2.132492932443487,X3 x X0
1.599179011331397,X3 x X1
1.1349295621475373,X1 x X0
0.20783110963699958,X4 x X2
0.1119612010392475,X4 x X3
0.09890545191034199,X5 x X2
0.07642871294668797,X5 x X3
0.06310711238421621,X4 x X1
0.04661085956707638,X5 x X1
0.03497167141009637,X4
0.01808323420059467,X4 x X0
0.016593740127182403,X5
0.01023502165783477,X5 x X0
0.008062195210679633,X5 x X4
